uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,ssp,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code,plant_genus_2013,plant_species_2013,plant_genus,plant_species,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo
XCIG2013_3433,2013_URWAC,2013,2,7/19/13,URWA,AM,1,C,,Bombus,griseocollis,,f,J_Gibbs,,0000-00-00,bee,,PYTE,Pycnanthemum,tenuifolium,Pycnanthemum,tenuifolium,no,SM,40.701794,-74.700673,,NULL,,
XCIG2013_3434,2013_URWAC,2013,2,7/19/13,URWA,AM,1,C,,Bombus,impatiens,,f,J_Gibbs,,0000-00-00,bee,,PYTE,Pycnanthemum,tenuifolium,Pycnanthemum,tenuifolium,no,SM,40.701794,-74.700673,,NULL,,
XCIG2013_3435,2013_URWAC,2013,2,7/19/13,URWA,PM,1,C,,Bombus,griseocollis,,m,J_Gibbs,,0000-00-00,bee,,PYTE,Pycnanthemum,tenuifolium,Pycnanthemum,tenuifolium,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_3436,2013_URWAC,2013,2,7/19/13,URWA,PM,1,C,,Bombus,griseocollis,,m,J_Gibbs,,0000-00-00,bee,,PYTE,Pycnanthemum,tenuifolium,Pycnanthemum,tenuifolium,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_3437,2013_URWAC,2013,2,7/19/13,URWA,PM,1,C,,Xylocopa,virginica,,f,J_Gibbs,,0000-00-00,bee,,PYTE,Pycnanthemum,tenuifolium,Pycnanthemum,tenuifolium,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_3439,2013_URWAC,2013,2,7/19/13,URWA,PM,1,C,,Bombus,griseocollis,,f,J_Gibbs,,0000-00-00,bee,,PYTE,Pycnanthemum,tenuifolium,Pycnanthemum,tenuifolium,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_3440,2013_URWAC,2013,2,7/19/13,URWA,PM,1,C,,Bombus,griseocollis,,f,J_Gibbs,,0000-00-00,bee,,PYTE,Pycnanthemum,tenuifolium,Pycnanthemum,tenuifolium,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_3441,2013_URWAC,2013,2,7/19/13,URWA,PM,1,C,,Ceratina,strenua,,f,J_Gibbs,,0000-00-00,bee,,PYTE,Pycnanthemum,tenuifolium,Pycnanthemum,tenuifolium,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_3442,2013_URWAC,2013,2,7/19/13,URWA,AM,1,C,,Bombus,impatiens,,f,J_Gibbs,,0000-00-00,bee,,PRVU,Prunella,vulgaris,Prunella,vulgaris,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_3443,2013_URWAC,2013,2,7/19/13,URWA,AM,1,C,,unkown,unkown,,,,,0000-00-00,wasp,Sandy_brown_butt_wasp___,SOCA6,Solidago,canadensis,Solidago,canadensis,no,SM,40.701794,-74.700673,,1,,
XCIG2013_3444,2013_URWAC,2013,2,7/19/13,URWA,AM,1,C,,Hylaeus,mesillae,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,no,SM,40.701794,-74.700673,,1,,
XCIG2013_3445,2013_URWAC,2013,2,7/19/13,URWA,AM,1,C,,Hylaeus,mesillae,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,no,SM,40.701794,-74.700673,,1,,
XCIG2013_3446,2013_URWAC,2013,2,7/19/13,URWA,PM,1,C,,unkown,unkown,,,,,0000-00-00,wasp,Sandy_brown_butt_wasp___,SOCA6,Solidago,canadensis,Solidago,canadensis,no,MR,40.701794,-74.700673,,1,,
XCIG2013_3447,2013_URWAC,2013,2,7/19/13,URWA,PM,1,C,,unkown,unkown,,,,,0000-00-00,wasp,Bembicine,SOCA6,Solidago,canadensis,Solidago,canadensis,no,MR,40.701794,-74.700673,,1,,
XCIG2013_3448,2013_URWAC,2013,2,7/19/13,URWA,PM,1,C,,unkown,unkown,,,,,0000-00-00,wasp,Pointy_black_yellow_wasp___,SOCA6,Solidago,canadensis,Solidago,canadensis,no,MR,40.701794,-74.700673,,1,,
XCIG2013_3449,2013_URWAC,2013,2,7/19/13,URWA,PM,1,C,,Ceratina,calcarata,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,no,MR,40.701794,-74.700673,,1,,
XCIG2013_3450,2013_URWAT,2013,2,7/19/13,URWA,AM,1,T,,Lasioglossum,versatum,,f,J_Gibbs,,0000-00-00,bee,,PYTE,Pycnanthemum,tenuifolium,Pycnanthemum,tenuifolium,yes,MR,40.703892,-74.700793,,NULL,,
XCIG2013_3451,2013_URWAC,2013,2,7/19/13,URWA,PM,2,C,,Bombus,impatiens,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,no,SM,40.701794,-74.700673,,NULL,,
XCIG2013_3452,2013_URWAC,2013,2,7/19/13,URWA,PM,2,C,,Bombus,griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,no,SM,40.701794,-74.700673,,NULL,,
XCIG2013_3453,2013_URWAC,2013,2,7/19/13,URWA,PM,2,C,,Bombus,griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,no,SM,40.701794,-74.700673,,NULL,,
XCIG2013_3454,2013_URWAC,2013,2,7/19/13,URWA,PM,2,C,,Bombus,griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,no,SM,40.701794,-74.700673,,NULL,,
XCIG2013_3455,2013_URWAC,2013,2,7/19/13,URWA,PM,2,C,,Bombus,griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,no,SM,40.701794,-74.700673,,NULL,,
XCIG2013_3456,2013_URWAC,2013,2,7/19/13,URWA,PM,2,C,,Bombus,griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,no,SM,40.701794,-74.700673,,NULL,,
XCIG2013_3458,2013_URWAT,2013,2,7/19/13,URWA,AM,2,T,,Halictus,ligatus,,f,J_Gibbs,,0000-00-00,bee,,ECPU,Echinacea,purpurea,Echinacea,purpurea,yes,SM,40.703892,-74.700793,,NULL,,
XCIG2013_3459,2013_URWAT,2013,2,7/19/13,URWA,AM,2,T,,Augochlorella,aurata,,f,J_Gibbs,,0000-00-00,bee,,ECPU,Echinacea,purpurea,Echinacea,purpurea,yes,SM,40.703892,-74.700793,,NULL,,
XCIG2013_3460,2013_URWAT,2013,2,7/19/13,URWA,AM,1,T,,Lasioglossum,versatum,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,yes,MR,40.703892,-74.700793,,1,,
XCIG2013_3461,2013_URWAT,2013,2,7/19/13,URWA,AM,1,T,,Augochlorella,aurata,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,yes,MR,40.703892,-74.700793,,1,,
XCIG2013_3462,2013_URWAC,2013,2,7/19/13,URWA,AM,1,C,,Halictus,ligatus,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,no,MR,40.701794,-74.700673,,1,,
XCIG2013_3463,2013_URWAC,2013,2,7/19/13,URWA,AM,1,C,,Lasioglossum,versatum,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,no,MR,40.701794,-74.700673,,1,,
XCIG2013_3464,2013_URWAC,2013,2,7/19/13,URWA,AM,1,C,,Halictus,ligatus,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,no,MR,40.701794,-74.700673,,1,,
XCIG2013_3465,2013_URWAC,2013,2,7/19/13,URWA,AM,1,C,,Halictus,ligatus,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,no,MR,40.701794,-74.700673,,1,,
XCIG2013_3466,2013_URWAC,2013,2,7/19/13,URWA,AM,1,C,,Halictus,ligatus,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,no,MR,40.701794,-74.700673,,1,,
XCIG2013_3467,2013_URWAC,2013,2,7/19/13,URWA,AM,1,C,,Bombus,griseocollis,,m,J_Gibbs,,0000-00-00,bee,,PYTE,Pycnanthemum,tenuifolium,Pycnanthemum,tenuifolium,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_3468,2013_URWAC,2013,2,7/19/13,URWA,AM,1,C,,Bombus,impatiens,,f,J_Gibbs,,0000-00-00,bee,,PYTE,Pycnanthemum,tenuifolium,Pycnanthemum,tenuifolium,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_3469,2013_URWAT,2013,2,7/19/13,URWA,PM,1,T,,Bombus,griseocollis,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,yes,MR,40.703892,-74.700793,,1,,
XCIG2013_3470,2013_URWAT,2013,2,7/19/13,URWA,AM,2,T,,Bombus,griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,SM,40.703892,-74.700793,,NULL,,
XCIG2013_3471,2013_URWAT,2013,2,7/19/13,URWA,AM,2,T,,Augochlorella,aurata_seeTN,,f,J_Gibbs,cf,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,SM,40.703892,-74.700793,weird_colors,NULL,,
XCIG2013_5687,2013_URWAC,2013,4,10/1/13,URWA,PM,2,C,,Augochlorella,aurata,,f,J_Gibbs,,0000-00-00,bee,,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,no,MR,40.701794,-74.700673,,1,,
XCIG2013_5688,2013_URWAC,2013,4,10/1/13,URWA,PM,2,C,,unkown,unkown,,,,,0000-00-00,fly,Golden_black_striped_fly___,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,no,MR,40.701794,-74.700673,,1,,
XCIG2013_5689,2013_URWAC,2013,4,10/1/13,URWA,PM,2,C,,unkown,unkown,,,,,0000-00-00,fly,Shiny_black_butt_fly___,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,no,MR,40.701794,-74.700673,,1,,
XCIG2013_5690,2013_URWAC,2013,4,10/1/13,URWA,AM,2,C,,unkown,unkown,,,,,0000-00-00,fly,Golden_black_striped_fly___,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,no,MR,40.701794,-74.700673,,1,,
XCIG2013_5691,2013_URWAC,2013,4,10/1/13,URWA,AM,2,C,,unkown,unkown,,,,,0000-00-00,fly,Golden_black_striped_fly___,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,no,MR,40.701794,-74.700673,,1,,
XCIG2013_5692,2013_URWAC,2013,4,10/1/13,URWA,AM,2,C,,unkown,unkown,,,,,0000-00-00,fly,Golden_black_striped_fly___,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,no,MR,40.701794,-74.700673,,1,,
XCIG2013_5694,2013_URWAC,2013,4,10/1/13,URWA,AM,2,C,,unkown,unkown,,,,,0000-00-00,fly,Golden_black_striped_fly___,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,no,MR,40.701794,-74.700673,,1,,
XCIG2013_5695,2013_URWAC,2013,4,10/1/13,URWA,AM,2,C,,Augochlora,pura,,f,J_Gibbs,,0000-00-00,bee,,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,no,MR,40.701794,-74.700673,,1,,
XCIG2013_5697,2013_URWAT,2013,4,10/1/13,URWA,PM,2,T,,unkown,unkown,,,,,0000-00-00,fly,Shiny_black_butt_fly___,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,no,MR,40.703892,-74.700793,,1,,
XCIG2013_5698,2013_URWAT,2013,4,10/1/13,URWA,PM,2,T,,unkown,unkown,,,,,0000-00-00,fly,Golden_black_striped_fly___,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,no,MR,40.703892,-74.700793,,1,,
XCIG2013_5700,2013_URWAC,2013,4,10/1/13,URWA,AM,1,C,,unkown,unkown,,,,,0000-00-00,fly,Black_spots_brown_butt_fly__,SOCA6,Solidago,canadensis,Solidago,canadensis,no,MR,40.701794,-74.700673,,1,,
XCIG2013_5701,2013_URWAC,2013,4,10/1/13,URWA,PM,1,C,,unkown,unkown,,,,,0000-00-00,fly,Shiny_black_butt_fly___,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,no,MR,40.701794,-74.700673,,1,,
XCIG2013_5702,2013_URWAC,2013,4,10/1/13,URWA,PM,1,C,,unkown,unkown,,,,,0000-00-00,fly,Golden_black_striped_fly___,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,no,MR,40.701794,-74.700673,,1,,
XCIG2013_5703,2013_URWAT,2013,4,10/1/13,URWA,AM,2,T,,unkown,unkown,,,,,0000-00-00,fly,Black_butt_brown_stripes_fly__,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,no,MR,40.703892,-74.700793,,1,,NULL
XCIG2013_6424,2013_URWAC,2013,3,8/15/13,URWA,AM,2,C,,Bombus,impatiens,,f,J_Gibbs,,0000-00-00,bee,,PRVU,Prunella,vulgaris,Prunella,vulgaris,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_6425,2013_URWAC,2013,3,8/15/13,URWA,AM,2,C,,Bombus,impatiens,,f,J_Gibbs,,0000-00-00,bee,,PRVU,Prunella,vulgaris,Prunella,vulgaris,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_6426,2013_URWAC,2013,3,8/15/13,URWA,AM,2,C,,Bombus,impatiens,,f,J_Gibbs,,0000-00-00,bee,,PRVU,Prunella,vulgaris,Prunella,vulgaris,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_6427,2013_URWAC,2013,3,8/15/13,URWA,AM,1,C,,Bombus,impatiens,,f,J_Gibbs,,0000-00-00,bee,,PRVU,Prunella,vulgaris,Prunella,vulgaris,no,AC,40.701794,-74.700673,,NULL,,
XCIG2013_6439,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Augochlora,pura,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,no,AC,40.701794,-74.700673,,NULL,,
XCIG2013_6440,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Halictus,ligatus,,m,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,no,AC,40.701794,-74.700673,,NULL,,
XCIG2013_6451,2013_URWAC,2013,3,8/15/13,URWA,AM,1,C,,Lasioglossum,versatum,,f,J_Gibbs,,0000-00-00,bee,,OXST,Oxalis,stricta,Oxalis,stricta,no,AC,40.701794,-74.700673,,NULL,,
XCIG2013_6453,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Bombus,impatiens,,f,J_Gibbs,,0000-00-00,bee,,PRVU,Prunella,vulgaris,Prunella,vulgaris,no,MR,40.701794,-74.700673,,NULL,,ENTERED_as_T_but_actually
XCIG2013_6454,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Ceratina,mikmaqi,,f,J_Gibbs,,0000-00-00,bee,,PRVU,Prunella,vulgaris,Prunella,vulgaris,no,MR,40.701794,-74.700673,,NULL,,ENTERED_as_T_but_actually
XCIG2013_6459,2013_URWAC,2013,3,8/15/13,URWA,AM,2,C,,Halictus,ligatus,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_6460,2013_URWAC,2013,3,8/15/13,URWA,AM,2,C,,Hylaeus,modestus,,f,J_Gibbs,,0000-00-00,bee,,DACA6,Daucus,carota,Daucus,carota,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_6461,2013_URWAC,2013,3,8/15/13,URWA,AM,2,C,,Hylaeus,modestus,,f,J_Gibbs,,0000-00-00,bee,,DACA6,Daucus,carota,Daucus,carota,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_6462,2013_URWAC,2013,3,8/15/13,URWA,AM,2,C,,unkown,unkown,,,,,0000-00-00,wasp,Pokey_black_butt_wasp___,DACA6,Daucus,carota,Daucus,carota,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_6463,2013_URWAC,2013,3,8/15/13,URWA,AM,2,C,,Lasioglossum,admirandum,,f,J_Gibbs,,0000-00-00,bee,,DACA6,Daucus,carota,Daucus,carota,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_6464,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Lasioglossum,versatum,,f,J_Gibbs,,0000-00-00,bee,,OXST,Oxalis,stricta,Oxalis,stricta,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_6465,2013_URWAC,2013,3,8/15/13,URWA,AM,1,C,,Bombus,impatiens,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,no,AC,40.701794,-74.700673,,NULL,,
XCIG2013_6466,2013_URWAC,2013,3,8/15/13,URWA,AM,1,C,,Halictus,ligatus,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,no,AC,40.701794,-74.700673,,NULL,,
XCIG2013_6479,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Augochlora,pura,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_6480,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Halictus,ligatus,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_6481,2013_URWAC,2013,3,8/15/13,URWA,PM,1,C,,Bombus,impatiens,,f,J_Gibbs,,0000-00-00,bee,,PRVU,Prunella,vulgaris,Prunella,vulgaris,no,AC,40.701794,-74.700673,,NULL,,
XCIG2013_6493,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Sphecodes,dichrous,,m,J_Gibbs,,0000-00-00,bee,,DACA6,Daucus,carota,Daucus,carota,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_6494,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Hylaeus,modestus,,f,J_Gibbs,,0000-00-00,bee,,DACA6,Daucus,carota,Daucus,carota,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_6495,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Hylaeus,modestus,,f,J_Gibbs,,0000-00-00,bee,,DACA6,Daucus,carota,Daucus,carota,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_6496,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Hylaeus,modestus,,f,J_Gibbs,,0000-00-00,bee,,DACA6,Daucus,carota,Daucus,carota,no,MR,40.701794,-74.700673,,NULL,,
XCIG2014_1193,2014_URT,2014,1,6/17/14,UR,PM,2,T,NULL,Ceratina,mikmaqi,NA,m,Gibbs,,12/1/14,bee,NA,ERAN,NA,NA,Erigeron,annuus,NA,JZ,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1194,2014_URC,2014,1,6/17/14,UR,AM,1,C,NULL,Ceratina,strenua,NA,f,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,NA,JZ,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_1195,2014_URT,2014,1,6/17/14,UR,PM,1,T,NULL,Osmia,pumila,NA,f,Gibbs,,12/1/14,bee,NA,PEDI,NA,NA,Penstemon,digitalis,NA,JZ,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1196,2014_URT,2014,1,6/17/14,UR,PM,1,T,NULL,Hoplitis,pilosifrons,NA,f,Gibbs,,12/1/14,bee,NA,PEDI,NA,NA,Penstemon,digitalis,NA,JZ,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1197,2014_URC,2014,1,6/17/14,UR,AM,1,C,NULL,Ceratina,strenua,NA,f,Gibbs,,12/1/14,bee,NA,TRRE3,NA,NA,Trifolium,repens,NA,JZ,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_1198,2014_URT,2014,1,6/17/14,UR,PM,2,T,NULL,Hylaeus,mesillae,NA,f,Gibbs,,12/1/14,bee,NA,PEDI,NA,NA,Penstemon,digitalis,NA,JZ,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1199,2014_URT,2014,1,6/17/14,UR,PM,2,T,NULL,Ceratina,mikmaqi,NA,f,Gibbs,,12/1/14,bee,NA,PEDI,NA,NA,Penstemon,digitalis,NA,JZ,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1200,2014_URC,2014,1,6/17/14,UR,AM,2,C,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,APCA,NA,NA,Apocynum,cannabinum,NA,JZ,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_1201,2014_URC,2014,1,6/17/14,UR,AM,2,C,NULL,Andrena,hippotes,NA,f,Gibbs,,12/1/14,bee,NA,APCA,NA,NA,Apocynum,cannabinum,NA,JZ,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_1202,2014_URC,2014,1,6/17/14,UR,AM,2,C,NULL,Andrena,hippotes,NA,f,Gibbs,,12/1/14,bee,NA,APCA,NA,NA,Apocynum,cannabinum,NA,JZ,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_1203,2014_URT,2014,1,6/17/14,UR,AM,1,T,NULL,Ceratina,mikmaqi,NA,f,Gibbs,,12/1/14,bee,NA,PEDI,NA,NA,Penstemon,digitalis,NA,JZ,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1204,2014_URT,2014,1,6/17/14,UR,AM,1,T,NULL,Ceratina,mikmaqi,NA,f,Gibbs,,12/1/14,bee,NA,PEDI,NA,NA,Penstemon,digitalis,NA,JZ,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1205,2014_URT,2014,1,6/17/14,UR,AM,1,T,NULL,Ceratina,mikmaqi,NA,f,Gibbs,,12/1/14,bee,NA,PEDI,NA,NA,Penstemon,digitalis,NA,JZ,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1206,2014_URC,2014,1,6/17/14,UR,PM,2,C,NULL,Augochlorella,aurata,NA,f,Gibbs,,12/1/14,bee,NA,APCA,NA,NA,Apocynum,cannabinum,NA,JZ,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_1207,2014_URT,2014,1,6/17/14,UR,AM,2,T,NULL,Ceratina,mikmaqi,NA,f,Gibbs,,12/1/14,bee,NA,LEVU,NA,NA,Leucanthemum,vulgare,NA,JZ,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1688,2014_URC,2014,2,7/8/14,UR,PM,2,C,NULL,Bombus,griseocollis,NA,m,Gibbs,,12/1/14,bee,NA,PYTE,NA,NA,Pycnanthemum,tenuifolium,NA,MR,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_1689,2014_URC,2014,2,7/8/14,UR,PM,2,C,NULL,Bombus,bimaculatus,NA,f,Gibbs,,12/1/14,bee,NA,PYTE,NA,NA,Pycnanthemum,tenuifolium,NA,MR,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_1690,2014_URC,2014,2,7/8/14,UR,PM,2,C,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,PYTE,NA,NA,Pycnanthemum,tenuifolium,NA,MR,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_1691,2014_URC,2014,2,7/8/14,UR,AM,1,C,NULL,Lasioglossum,versatum,NA,f,Gibbs,,12/1/14,bee,NA,OEPA5,NA,NA,Oenothera,parviflora,NA,DC,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_1692,2014_URC,2014,2,7/8/14,UR,AM,1,C,NULL,Halictus,ligatus,NA,f,Gibbs,,12/1/14,bee,NA,OEPA5,NA,NA,Oenothera,parviflora,NA,DC,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_1693,2014_URT,2014,2,7/8/14,UR,AM,2,T,NULL,Bombus,bimaculatus,NA,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,DC,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1694,2014_URT,2014,2,7/8/14,UR,AM,2,T,NULL,Bombus,bimaculatus,NA,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,DC,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1695,2014_URT,2014,2,7/8/14,UR,AM,2,T,NULL,Bombus,bimaculatus,NA,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,DC,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1696,2014_URT,2014,2,7/8/14,UR,AM,2,T,NULL,Heriades,carinata,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,DC,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1697,2014_URT,2014,2,7/8/14,UR,AM,2,T,NULL,Heriades,carinata,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,DC,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1698,2014_URC,2014,2,7/8/14,UR,PM,2,C,NULL,Ceratina,dupla,NA,f,Gibbs,,12/1/14,bee,NA,ALVI,NA,NA,Allium,vineale,NA,MR,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_1699,2014_URC,2014,2,7/8/14,UR,PM,1,C,NULL,Augochlorella,aurata,NA,f,Gibbs,,12/1/14,bee,NA,ALVI,NA,NA,Allium,vineale,NA,DC,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_1700,2014_URC,2014,2,7/8/14,UR,PM,1,C,NULL,Lasioglossum,versatum,NA,f,Gibbs,,12/1/14,bee,NA,ASTU,NA,NA,Asclepias,tuberosa,NA,DC,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_1701,2014_URT,2014,2,7/8/14,UR,AM,2,T,NULL,Bombus,bimaculatus,NA,m,Gibbs,,12/1/14,bee,NA,APCA,NA,NA,Apocynum,cannabinum,NA,MR,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1702,2014_URT,2014,2,7/8/14,UR,AM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,APCA,NA,NA,Apocynum,cannabinum,NA,MR,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1704,2014_URC,2014,2,7/8/14,UR,AM,2,C,NULL,Lasioglossum,versatum,NA,f,Gibbs,,12/1/14,bee,NA,APCA,NA,NA,Apocynum,cannabinum,NA,MR,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_1705,2014_URT,2014,2,7/8/14,UR,AM,1,T,NULL,Halictus,ligatus,NA,f,Gibbs,,12/1/14,bee,NA,RUHI2,NA,NA,Rudbeckia,hirta,NA,MR,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1706,2014_URC,2014,2,7/8/14,UR,AM,2,C,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,PYTE,NA,NA,Pycnanthemum,tenuifolium,NA,MR,40.704748,-74.701405,NA,NA,NA,NA
