"","gs","X","sc","year","site","treatment","transect","round","uniqueID","genus","species","plant_genus","plant_species","genus_species","meanIT","meantongue"
"140","Bombus_impatiens",11048,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3443","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"141","Bombus_impatiens",10246,"2014_DRT",2014,"DR","T","1",3,"XCIG2014_2620","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"142","Bombus_impatiens",11038,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3433","Bombus","impatiens","Bidens","aristosa","Bidens_aristosa",4.930735632,9.853144515
"143","Bombus_impatiens",9299,"2014_DRT",2014,"DR","T","1",2,"XCIG2014_1587","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"144","Bombus_impatiens",9886,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2228","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"145","Bombus_impatiens",8838,"2014_SHC",2014,"SH","C","2",1,"XCIG2014_1106","Bombus","impatiens","Apocynum","cannabinum","Apocynum_cannabinum",4.930735632,9.853144515
"146","Bombus_impatiens",11015,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3410","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"147","Bombus_impatiens",9304,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1592","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"148","Bombus_impatiens",9631,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1941","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"149","Bombus_impatiens",10252,"2014_DRC",2014,"DR","C","1",3,"XCIG2014_2626","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"150","Bombus_impatiens",9999,"2014_FHC",2014,"FH","C","2",2,"XCIG2014_2358","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"151","Bombus_impatiens",9553,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1854","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"152","Bombus_impatiens",10053,"2014_MEC",2014,"ME","C","1",2,"XCIG2014_2421","Bombus","impatiens","Apocynum","cannabinum","Apocynum_cannabinum",4.930735632,9.853144515
"153","Bombus_impatiens",11022,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3417","Bombus","impatiens","Solidago","canadensis","Solidago_canadensis",4.930735632,9.853144515
"154","Bombus_impatiens",9963,"2014_FHT",2014,"FH","T","2",2,"XCIG2014_2315","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"155","Bombus_impatiens",10326,"2014_DRT",2014,"DR","T","2",3,"XCIG2014_2701","Bombus","impatiens","Chamaecrista_flower","fasciculata","Chamaecrista_flower_fasciculata",4.930735632,9.853144515
"156","Bombus_impatiens",9885,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2227","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"157","Bombus_impatiens",11008,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3403","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"158","Bombus_impatiens",10468,"2014_URC",2014,"UR","C","2",3,"XCIG2014_2849","Bombus","impatiens","Pycnanthemum","tenuifolium","Pycnanthemum_tenuifolium",4.930735632,9.853144515
"159","Bombus_impatiens",9643,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1953","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"160","Bombus_impatiens",10305,"2014_DRT",2014,"DR","T","1",3,"XCIG2014_2680","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"161","Bombus_impatiens",10144,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2515","Bombus","impatiens","Chamaecrista_flower","fasciculata","Chamaecrista_flower_fasciculata",4.930735632,9.853144515
"162","Bombus_impatiens",10990,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3385","Bombus","impatiens","Bidens","aristosa","Bidens_aristosa",4.930735632,9.853144515
"163","Bombus_impatiens",10307,"2014_DRT",2014,"DR","T","1",3,"XCIG2014_2682","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"164","Bombus_impatiens",11201,"2014_FHT",2014,"FH","T","1",4,"XCIG2014_3601","Bombus","impatiens","Prunella","vulgaris","Prunella_vulgaris",4.930735632,9.853144515
"165","Bombus_impatiens",9649,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1959","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"166","Bombus_impatiens",8832,"2014_SHC",2014,"SH","C","2",1,"XCIG2014_1100","Bombus","impatiens","Apocynum","cannabinum","Apocynum_cannabinum",4.930735632,9.853144515
"167","Bombus_impatiens",10232,"2014_DRT",2014,"DR","T","2",3,"XCIG2014_2606","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"168","Bombus_impatiens",9978,"2014_FHC",2014,"FH","C","2",2,"XCIG2014_2334","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"169","Bombus_impatiens",10996,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3391","Bombus","impatiens","Bidens","aristosa","Bidens_aristosa",4.930735632,9.853144515
"170","Bombus_impatiens",11186,"2014_FHC_or_T",2014,"FH","C_or_T","2",4,"XCIG2014_3586","Bombus","impatiens","Daucus","carota","Daucus_carota",4.930735632,9.853144515
"171","Bombus_impatiens",10984,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3379","Bombus","impatiens","Bidens","aristosa","Bidens_aristosa",4.930735632,9.853144515
"172","Bombus_impatiens",10999,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3394","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"173","Bombus_impatiens",9942,"2014_FHC",2014,"FH","C","1",2,"XCIG2014_2292","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"174","Bombus_impatiens",10317,"2014_DRT",2014,"DR","T","2",3,"XCIG2014_2692","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"175","Bombus_impatiens",10805,"2014_MET",2014,"ME","T","1",3,"XCIG2014_3195","Bombus","impatiens","Chamaecrista_flower","fasciculata","Chamaecrista_flower_fasciculata",4.930735632,9.853144515
"176","Bombus_impatiens",10281,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2656","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"177","Bombus_impatiens",10282,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2657","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"178","Bombus_impatiens",10283,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2658","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"179","Bombus_impatiens",11047,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3442","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"180","Bombus_impatiens",9948,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2298","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"181","Bombus_impatiens",10323,"2014_DRT",2014,"DR","T","2",3,"XCIG2014_2698","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"182","Bombus_impatiens",11009,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3404","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"183","Bombus_impatiens",11035,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3430","Bombus","impatiens","Bidens","aristosa","Bidens_aristosa",4.930735632,9.853144515
"184","Bombus_impatiens",9638,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1948","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"185","Bombus_impatiens",11012,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3407","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"186","Bombus_impatiens",10678,"2014_FHT",2014,"FH","T","1",3,"XCIG2014_3065","Bombus","impatiens","Prunella","vulgaris","Prunella_vulgaris",4.930735632,9.853144515
"187","Bombus_impatiens",9955,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2305","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"188","Bombus_impatiens",10777,"2014_MEC",2014,"ME","C","1",3,"XCIG2014_3167","Bombus","impatiens","Bidens","aristosa","Bidens_aristosa",4.930735632,9.853144515
"189","Bombus_impatiens",10145,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2516","Bombus","impatiens","Chamaecrista_flower","fasciculata","Chamaecrista_flower_fasciculata",4.930735632,9.853144515
"190","Bombus_impatiens",9400,"2014_URC",2014,"UR","C","2",2,"XCIG2014_1690","Bombus","impatiens","Pycnanthemum","tenuifolium","Pycnanthemum_tenuifolium",4.930735632,9.853144515
"191","Bombus_impatiens",10473,"2014_URC",2014,"UR","C","1",3,"XCIG2014_2854","Bombus","impatiens","Solidago","juncea","Solidago_juncea",4.930735632,9.853144515
"192","Bombus_impatiens",10215,"2014_DRC",2014,"DR","C","1",3,"XCIG2014_2587","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"193","Bombus_impatiens",10644,"2014_FHT",2014,"FH","T","1",3,"XCIG2014_3031","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"194","Bombus_impatiens",10980,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3375","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"195","Bombus_impatiens",9884,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2226","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"196","Bombus_impatiens",10981,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3376","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"197","Bombus_impatiens",9323,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1611","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"198","Bombus_impatiens",9887,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2229","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"199","Bombus_impatiens",9888,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2230","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"200","Bombus_impatiens",11244,"2014_SHC",2014,"SH","C","1",4,"XCIG2014_3647","Bombus","impatiens","Rhus","copallinum","Rhus_copallinum",4.930735632,9.853144515
"201","Bombus_impatiens",8864,"2014_SHC",2014,"SH","C","2",1,"XCIG2014_1132","Bombus","impatiens","Apocynum","cannabinum","Apocynum_cannabinum",4.930735632,9.853144515
"202","Bombus_impatiens",11002,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3397","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"203","Bombus_impatiens",10239,"2014_DRT",2014,"DR","T","1",3,"XCIG2014_2613","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"204","Bombus_impatiens",10725,"2014_MET",2014,"ME","T","1",3,"XCIG2014_3113","Bombus","impatiens","Centaurea","nigrescens","Centaurea_nigrescens",4.930735632,9.853144515
"205","Bombus_impatiens",11034,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3429","Bombus","impatiens","Bidens","aristosa","Bidens_aristosa",4.930735632,9.853144515
"206","Bombus_impatiens",10311,"2014_DRT",2014,"DR","T","1",3,"XCIG2014_2686","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"207","Bombus_impatiens",10189,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2560","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"208","Bombus_impatiens",11037,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3432","Bombus","impatiens","Bidens","aristosa","Bidens_aristosa",4.930735632,9.853144515
"209","Bombus_impatiens",10995,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3390","Bombus","impatiens","Bidens","aristosa","Bidens_aristosa",4.930735632,9.853144515
"210","Bombus_impatiens",10979,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3374","Bombus","impatiens","Solidago","canadensis","Solidago_canadensis",4.930735632,9.853144515
"211","Bombus_impatiens",10745,"2014_MET",2014,"ME","T","2",3,"XCIG2014_3134","Bombus","impatiens","Chamaecrista_flower","fasciculata","Chamaecrista_flower_fasciculata",4.930735632,9.853144515
"212","Bombus_impatiens",10986,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3381","Bombus","impatiens","Bidens","aristosa","Bidens_aristosa",4.930735632,9.853144515
"213","Bombus_impatiens",9534,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1833","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"214","Bombus_impatiens",11001,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3396","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"215","Bombus_impatiens",11013,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3408","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"216","Bombus_impatiens",10226,"2014_DRT",2014,"DR","T","2",3,"XCIG2014_2600","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"217","Bombus_impatiens",11031,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3426","Bombus","impatiens","Bidens","aristosa","Bidens_aristosa",4.930735632,9.853144515
"218","Bombus_impatiens",9375,"2014_DRT",2014,"DR","T","1",2,"XCIG2014_1665","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"219","Bombus_impatiens",9377,"2014_DRT",2014,"DR","T","1",2,"XCIG2014_1667","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"220","Bombus_impatiens",9294,"2014_DRT",2014,"DR","T","1",2,"XCIG2014_1582","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"221","Bombus_impatiens",11007,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3402","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"222","Bombus_impatiens",9947,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2297","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"223","Bombus_impatiens",11036,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3431","Bombus","impatiens","Bidens","aristosa","Bidens_aristosa",4.930735632,9.853144515
"224","Bombus_impatiens",11023,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3418","Bombus","impatiens","Solidago","canadensis","Solidago_canadensis",4.930735632,9.853144515
"225","Bombus_impatiens",9934,"2014_FHC",2014,"FH","C","2",2,"XCIG2014_2282","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"226","Bombus_impatiens",9437,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1730","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"227","Bombus_impatiens",9996,"2014_FHC",2014,"FH","C","2",2,"XCIG2014_2355","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"228","Bombus_impatiens",10304,"2014_DRT",2014,"DR","T","1",3,"XCIG2014_2679","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"229","Bombus_impatiens",10987,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3382","Bombus","impatiens","Bidens","aristosa","Bidens_aristosa",4.930735632,9.853144515
"230","Bombus_impatiens",9943,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2293","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"231","Bombus_impatiens",11016,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3411","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"232","Bombus_impatiens",10228,"2014_DRT",2014,"DR","T","2",3,"XCIG2014_2602","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"233","Bombus_impatiens",9962,"2014_FHT",2014,"FH","T","2",2,"XCIG2014_2314","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"234","Bombus_impatiens",10994,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3389","Bombus","impatiens","Bidens","aristosa","Bidens_aristosa",4.930735632,9.853144515
"235","Bombus_impatiens",10188,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2559","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"236","Bombus_impatiens",10322,"2014_DRT",2014,"DR","T","2",3,"XCIG2014_2697","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"237","Bombus_impatiens",10310,"2014_DRT",2014,"DR","T","1",3,"XCIG2014_2685","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"238","Bombus_impatiens",9941,"2014_FHT",2014,"FH","T","2",2,"XCIG2014_2289","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"239","Bombus_impatiens",11025,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3420","Bombus","impatiens","Solidago","canadensis","Solidago_canadensis",4.930735632,9.853144515
"240","Bombus_impatiens",8863,"2014_SHC",2014,"SH","C","2",1,"XCIG2014_1131","Bombus","impatiens","Apocynum","cannabinum","Apocynum_cannabinum",4.930735632,9.853144515
"241","Bombus_impatiens",11042,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3437","Bombus","impatiens",NA,NA,"NA_NA",4.930735632,9.853144515
"242","Bombus_impatiens",10992,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3387","Bombus","impatiens","Bidens","aristosa","Bidens_aristosa",4.930735632,9.853144515
"243","Bombus_impatiens",11030,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3425","Bombus","impatiens","Bidens","aristosa","Bidens_aristosa",4.930735632,9.853144515
"244","Bombus_impatiens",11044,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3439","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
"245","Bombus_impatiens",9416,"2014_URC",2014,"UR","C","2",2,"XCIG2014_1708","Bombus","impatiens","Apocynum","cannabinum","Apocynum_cannabinum",4.930735632,9.853144515
"246","Bombus_impatiens",9953,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2303","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"247","Bombus_impatiens",9376,"2014_DRT",2014,"DR","T","1",2,"XCIG2014_1666","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"248","Bombus_impatiens",9292,"2014_DRT",2014,"DR","T","1",2,"XCIG2014_1580","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"249","Bombus_impatiens",10309,"2014_DRT",2014,"DR","T","1",3,"XCIG2014_2684","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"250","Bombus_impatiens",9984,"2014_FHC",2014,"FH","C","2",2,"XCIG2014_2343","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"251","Bombus_impatiens",10242,"2014_DRT",2014,"DR","T","1",3,"XCIG2014_2616","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"252","Bombus_impatiens",11027,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3422","Bombus","impatiens","Solidago","canadensis","Solidago_canadensis",4.930735632,9.853144515
"253","Bombus_impatiens",9940,"2014_FHT",2014,"FH","T","2",2,"XCIG2014_2288","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"254","Bombus_impatiens",9415,"2014_URC",2014,"UR","C","2",2,"XCIG2014_1706","Bombus","impatiens","Pycnanthemum","tenuifolium","Pycnanthemum_tenuifolium",4.930735632,9.853144515
"255","Bombus_impatiens",11026,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3421","Bombus","impatiens","Solidago","canadensis","Solidago_canadensis",4.930735632,9.853144515
"256","Bombus_impatiens",9634,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1944","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"257","Bombus_impatiens",10654,"2014_FHT",2014,"FH","T","2",3,"XCIG2014_3041","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"258","Bombus_impatiens",10301,"2014_DRT",2014,"DR","T","1",3,"XCIG2014_2676","Bombus","impatiens","Monarda","fistulosa","Monarda_fistulosa",4.930735632,9.853144515
"259","Bombus_impatiens",10989,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3384","Bombus","impatiens","Bidens","aristosa","Bidens_aristosa",4.930735632,9.853144515
"260","Bombus_impatiens",10655,"2014_FHT",2014,"FH","T","2",3,"XCIG2014_3042","Bombus","impatiens","Mentha","arvensis","Mentha_arvensis",4.930735632,9.853144515
"261","Bombus_impatiens",10187,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2558","Bombus","impatiens","Lythrum","salicaria","Lythrum_salicaria",4.930735632,9.853144515
