year,ent_by,site,date,round,obs,tran,t_c,quadrat,plant_code,plant_genus,plant_species,count,count_unit,notes
2015,ES,RO,10-Jul,2,JZ,1,T,30,ERAN,Erigeron,annuus,,,
2015,ES,AL,11-Jul,2,ES,2,C,1,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,2,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,3,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,4,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,5,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,6,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,7,MYLA,Myosotis,laxa,,,
2015,ES,AL,11-Jul,2,ES,2,C,8,MYLA,Myosotis,laxa,,,
2015,ES,AL,11-Jul,2,ES,2,C,9,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,10,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,11,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,12,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,13,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,14,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,15,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,16,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,17,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,18,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,19,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,20,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,21,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,22,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,23,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,24,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,25,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,26,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,27,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,28,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,29,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,C,30,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,1,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,2,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,3,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,4,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,5,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,6,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,7,LYTE2,Lysimachia,terrestris,,,
2015,ES,AL,11-Jul,2,ES,1,C,8,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,9,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,10,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,11,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,12,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,13,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,14,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,15,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,16,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,17,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,18,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,19,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,20,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,21,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,22,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,23,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,24,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,25,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,26,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,27,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,28,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,29,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,C,30,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,1,CIAR4,Cirsium,arvense,,,
2015,ES,AL,11-Jul,2,ES,2,T,2,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,3,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,4,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,5,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,6,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,7,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,8,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,9,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,10,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,11,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,12,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,13,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,14,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,15,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,16,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,17,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,18,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,19,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,20,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,21,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,22,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,23,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,24,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,25,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,26,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,27,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,28,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,2,T,29,SOCA3,Solanum,carolinense,,,
2015,ES,AL,11-Jul,2,ES,2,T,30,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,1,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,2,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,3,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,4,ERST3,Erigeron,strigosus,,,
2015,ES,AL,11-Jul,2,ES,1,T,5,ERST3,Erigeron,strigosus,,,
2015,ES,AL,11-Jul,2,ES,1,T,6,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,7,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,8,SOCA3,Solanum,carolinense,,,
2015,ES,AL,11-Jul,2,ES,1,T,9,RUHI2,Rudbeckia,hirta,,,
2015,ES,AL,11-Jul,2,ES,1,T,10,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,11,ERST3,Erigeron,strigosus,,,
2015,ES,AL,11-Jul,2,ES,1,T,12,ERST3,Erigeron,strigosus,,,
2015,ES,AL,11-Jul,2,ES,1,T,13,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,14,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,15,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,16,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,17,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,18,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,19,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,20,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,21,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,22,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,23,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,24,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,25,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,26,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,27,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,28,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,29,none,none,none,,,
2015,ES,AL,11-Jul,2,ES,1,T,30,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,1,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,2,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,3,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,4,MOFI,Monarda,fistulosa,,,
2015,ES,URWA,12-Jul,2,ES,1,T,5,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,6,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,7,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,8,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,9,ALVI,Allium,vineale,,,
2015,ES,URWA,12-Jul,2,ES,1,T,10,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,11,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,12,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,13,PEDI,Penstemon,digitalis,,,
2015,ES,URWA,12-Jul,2,ES,1,T,14,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,15,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,16,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,17,APCA,Apocynum,cannabinum,,,
2015,ES,URWA,12-Jul,2,ES,1,T,18,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,19,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,20,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,21,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,22,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,23,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,24,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,25,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,26,ACMI2,Achillea,millefolium,,,
2015,ES,URWA,12-Jul,2,ES,1,T,27,TROH,Tradescantia,ohiensis,,,
2015,ES,URWA,12-Jul,2,ES,1,T,28,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,29,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,1,T,30,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,1,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,2,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,3,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,4,APCA,Apocynum,cannabinum,,,
2015,ES,URWA,12-Jul,2,ES,2,T,5,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,6,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,7,APCA,Apocynum,cannabinum,,,
2015,ES,URWA,12-Jul,2,ES,2,T,7,TRCA5,Trifolium,campestre,,,
2015,ES,URWA,12-Jul,2,ES,2,T,8,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,9,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,10,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,11,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,12,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,13,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,14,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,15,ACMI2,Achillea,millefolium,,,
2015,ES,URWA,12-Jul,2,ES,2,T,16,ACMI2,Achillea,millefolium,,,
2015,ES,URWA,12-Jul,2,ES,2,T,17,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,18,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,19,ACMI2,Achillea,millefolium,,,
2015,ES,URWA,12-Jul,2,ES,2,T,19,MOFI,Monarda,fistulosa,,,
2015,ES,URWA,12-Jul,2,ES,2,T,20,MOFI,Monarda,fistulosa,,,
2015,ES,URWA,12-Jul,2,ES,2,T,21,MOFI,Monarda,fistulosa,,,
2015,ES,URWA,12-Jul,2,ES,2,T,22,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,23,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,24,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,25,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,26,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,27,MOFI,Monarda,fistulosa,,,
2015,ES,URWA,12-Jul,2,ES,2,T,27,GAMO,Galium,mollugo,,,
2015,ES,URWA,12-Jul,2,ES,2,T,28,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,29,none,none,none,,,
2015,ES,URWA,12-Jul,2,ES,2,T,30,none,none,none,,,
